EmpID,FirstName,LastName,DOB,Title,StartDate,ExitDate
3776,Jacqueline,Hendrix,28/04/1980,Production Technician I,14-Oct-21,30-Oct-21
3777,Kaitlin,Barker,21/03/1966,Production Technician I,09-Nov-21,
3778,Semaj,Griffith,09/02/1992,Production Technician I,02-Apr-23,27-Jul-23
3779,Damian,Burke,28/04/1963,Production Technician I,19-Oct-22,03-May-23
3780,Jessie,Smith,16/11/1945,Production Technician I,09-May-20,14-Sep-21
3781,Hezekiah,Cummings,23/01/1960,Production Technician I,18-Aug-19,05-May-22
3782,Brody,House,25/09/1984,Production Technician I,09-Mar-19,02-May-20
3783,Aaliyah,Watts,11/04/1962,Production Technician I,09-May-20,
3784,Ashton,Larsen,14/03/1998,Production Technician I,14-Aug-22,
3785,Joshua,Gibson,20/10/1977,Production Technician II,18-Jan-22,
3786,Kyleigh,Bauer,10/06/1962,Production Technician II,22-Jun-21,26-Jul-22
3787,Ramon,Schultz,29/08/1972,Production Technician II,19-Jan-23,20-Jun-23
3788,Maxim,Houston,06/09/1976,Production Technician II,17-May-23,13-Jun-23
3789,Deanna,Sellers,25/05/1977,Production Technician II,07-Jun-20,
3790,Frankie,Figueroa,11/12/1962,Production Technician II,07-Jul-23,11-Jul-23
3791,Bentley,Rush,02/02/1978,Production Technician I,28-Mar-20,
3792,Alexia,Pham,08/06/1998,Production Technician I,23-May-19,10-May-22
3793,Roselyn,Roberts,15/01/1952,Production Technician I,20-Apr-19,
3794,Ayden,Chambers,20/01/1996,Production Technician I,09-Sep-18,
3795,Kaitlynn,Serrano,01/08/1989,Production Technician I,14-Jul-22,
3796,Jefferson,White,27/08/1964,Production Technician I,17-Apr-19,02-Dec-21
3797,Maria,Grant,26/06/1975,Production Technician I,15-May-20,
3798,Bryanna,Ibarra,21/12/1961,Production Technician I,04-Apr-20,04-Jul-23
3799,Sophie,Zavala,24/11/1964,Production Technician I,15-Oct-22,
3800,Amya,Grant,09/12/1950,Production Technician I,11-Jul-19,
3801,Jaydan,Neal,18/01/1948,Production Technician I,02-Oct-19,
3802,Amiyah,Ramirez,28/03/1947,Production Technician I,04-Mar-21,
3803,Kai,Holt,12/05/1985,Production Technician I,10-Feb-21,01-Jan-22
3804,Brendon,Wilson,26/09/1978,Production Technician I,15-May-19,
3805,Nancy,Short,23/04/1982,Production Technician I,28-Apr-22,
3806,Isabella,Wilkins,01/09/1974,Production Technician I,23-Sep-21,01-Jul-23
3807,Mayra,Moss,16/05/1964,Production Technician I,15-Sep-21,10-Nov-21
3808,Maria,Gonzalez,16/01/1948,IT Support,27-Apr-19,20-Mar-20
3809,Jumil,Turpin,20/01/2001,Network Engineer,06-Oct-19,23-Aug-20
3810,Ann,Daniele,10/10/1959,Sr. Network Engineer,16-Feb-20,
3811,Joe,South,11/03/1958,Sr. Network Engineer,14-May-22,21-Oct-22
3812,Sarah,Warfield,24/05/1985,Sr. Network Engineer,13-Feb-19,06-Aug-20
3813,Alejandro,Bacong,25/02/1955,IT Support,24-Aug-22,
3814,Jyoti,Lajiri,17/04/1955,Sr. Network Engineer,07-Jan-19,05-Sep-20
3815,Neville,Tredinnick,26/05/1984,Network Engineer,26-Mar-21,
3816,Anthony,Cisco,10/08/1956,IT Support,01-May-21,
3817,Linda,Dolan,01/01/1978,IT Support,10-Oct-21,21-Jan-23
3818,Carlos,Merlos,15/06/1950,Network Engineer,02-Jan-20,03-Apr-22
3819,Tanya,Morway,26/11/1957,Network Engineer,20-Jan-20,
3820,Anita,Shepard,29/09/1976,Network Engineer,11-Aug-18,21-May-21
3821,Jeremiah,Semizoglou,03/04/1981,Sr. Network Engineer,18-Dec-21,
3822,Katrina,Lambert,18/09/1975,Network Engineer,24-Sep-19,04-Apr-22
3823,Alexzander,Pope,24/08/1987,Network Engineer,17-Oct-22,26-Jun-23
3824,Derek,Holmes,21/11/1948,IT Support,07-Jan-20,
3825,Danika,Deleon,23/05/1998,IT Support,05-Nov-22,
3826,Sabrina,Durham,11/04/2001,IT Support,26-Apr-23,03-Jun-23
3827,Frankie,Carrillo,24/09/1992,IT Support,29-May-19,
3828,Quintin,Solomon,28/10/1990,Sr. Network Engineer,12-Sep-19,
3829,Jaqueline,Pittman,12/03/1956,Sr. Network Engineer,27-Jan-19,26-Feb-21
3830,Mariana,Glass,30/05/1947,Principal Data Architect,20-Aug-19,
3831,Payton,Cross,07/03/1950,Enterprise Architect,14-Sep-18,
3832,Sloane,Rasmussen,07/09/1964,Sr. DBA,02-Aug-21,29-Sep-22
3833,Elise,Vazquez,12/05/1953,Network Engineer,26-Jan-22,02-Nov-22
3834,Monique,Pierce,11/07/1961,Network Engineer,10-May-19,05-Aug-21
3835,Axel,Higgins,11/10/1993,IT Support,02-Jan-19,06-Dec-22
3836,Marcos,Petty,12/01/1946,IT Support,13-Aug-21,
3837,Mia,Cowan,27/08/1956,IT Support,02-Oct-22,13-Nov-22
3838,Tanya,Leonard,14/08/1979,IT Support,17-Dec-18,21-Apr-21
3839,Dereon,Page,27/09/2000,Sr. Network Engineer,11-Oct-21,
3840,Meadow,Boyer,25/10/1969,Sr. Network Engineer,01-Apr-23,18-May-23
3841,Paris,Simpson,17/06/1970,Principal Data Architect,20-Mar-21,
3842,Kyla,Durham,19/07/1951,Enterprise Architect,20-Aug-20,11-Aug-21
3843,Cassidy,Maddox,07/02/1977,Sr. DBA,16-Jul-23,30-Jul-23
3844,Edgar,Underwood,02/06/1961,Network Engineer,10-Jun-21,18-Aug-22
3845,Jaiden,Underwood,10/08/1969,Network Engineer,25-Aug-19,
3846,Eugene,Potts,10/08/1975,IT Support,04-May-20,15-May-23
3847,Gilbert,Klein,06/09/1998,IT Support,24-Feb-19,11-Jun-20
3848,Nathaly,Huffman,18/08/1996,IT Support,24-Sep-19,
3849,Nancy,Clay,21/01/1979,IT Support,13-Feb-21,
3850,Kylie,Cantrell,17/08/1953,Sr. Network Engineer,05-Jan-20,25-Apr-22
3851,Vance,Marquez,07/07/1994,Sr. Network Engineer,18-Jan-19,30-Mar-20
3852,Dante,Wyatt,10/09/1987,Principal Data Architect,01-Mar-19,25-Sep-21
3853,Rey,Monroe,18/07/1983,Enterprise Architect,14-Aug-21,05-Nov-22
3854,Jayden,Mckee,24/01/1942,Network Engineer,06-Jun-19,05-Sep-19
3855,Brady,Yoder,01/10/1999,Network Engineer,25-May-21,13-Aug-22
3856,Darwin,Allen,17/05/1994,Network Engineer,17-Mar-23,12-Jun-23
3857,Jasper,Harrison,24/05/1963,IT Support,02-Oct-22,11-Oct-22
3858,Bailey,Humphrey,02/07/1951,IT Support,22-Jan-22,
3859,Clare,English,20/04/1992,IT Support,29-Nov-19,18-Aug-22
3860,Amy,Sherman,04/01/1996,IT Support,01-Jul-20,22-Sep-22
3861,Lizbeth,Hunt,25/02/1965,Sr. Network Engineer,24-Mar-22,
3862,Eden,Armstrong,05/05/1989,Sr. Network Engineer,13-May-19,06-Jun-23
3863,Eugene,Mueller,19/03/1972,Principal Data Architect,07-Jun-19,
3864,Tiffany,Washington,27/04/1969,Enterprise Architect,05-Dec-22,13-Jun-23
3865,Sloane,Moss,03/10/1963,Network Engineer,29-Sep-20,22-Oct-21
3866,Kaeden,Vargas,09/11/1959,Network Engineer,04-Sep-20,17-Apr-21
3867,Lena,Sandoval,21/10/1986,Network Engineer,26-Aug-18,
3868,Adrien,Olsen,23/03/2000,Network Engineer,17-Aug-19,
3869,Damari,Brewer,10/06/1977,IT Support,25-Sep-19,07-Feb-20
3870,Annalise,Gross,23/11/1966,IT Support,11-Mar-23,11-Mar-23
3871,Kamari,Mcgrath,05/06/1971,IT Support,15-Dec-22,
3872,Lorena,Rice,08/01/1966,IT Support,10-Aug-18,08-Feb-21
3873,Eliezer,Stokes,27/10/1972,Sr. Network Engineer,04-Mar-22,22-Jun-23
3874,Aspen,Reyes,22/10/1997,Sr. Network Engineer,02-Jun-20,
3875,Rudy,Richardson,23/08/1969,Sr. Network Engineer,29-Jun-21,
3876,Alana,Castro,30/05/1954,Principal Data Architect,24-Oct-21,
3877,Oscar,Lopez,21/01/1976,Network Engineer,22-Oct-18,07-Apr-20
3878,Carter,Cook,18/02/1967,Network Engineer,08-Sep-18,23-Aug-21
3879,Liam,Hanna,13/01/1996,Network Engineer,08-Feb-19,24-Feb-23
3880,Zara,Pitts,15/05/1973,Network Engineer,29-Mar-21,27-Jun-21
3881,Abby,Woodward,12/11/1992,IT Support,19-Jun-19,
3882,Litzy,Esparza,15/02/1946,IT Support,30-Jan-19,
3883,Noemi,Brewer,16/06/1991,IT Support,06-May-22,26-Sep-22
3884,Gilberto,Macdonald,27/04/1987,IT Support,02-Feb-19,
3885,Armando,Macias,21/10/1948,Sr. Network Engineer,08-Dec-21,
3886,Britney,Kelly,06/12/1977,Sr. Network Engineer,12-Oct-18,
3887,Emanuel,Haas,24/06/1954,Sr. Network Engineer,22-Apr-22,15-May-23
3888,Karlie,Drake,20/06/1987,Principal Data Architect,05-Sep-21,08-Jul-22
3889,Myla,Mullen,15/10/1982,Network Engineer,05-Sep-22,30-Oct-22
3890,Alan,Holland,20/08/1999,Network Engineer,19-Jul-22,25-Apr-23
3891,Brooklynn,Greene,04/07/1960,Network Engineer,26-May-22,
3892,Maxwell,Mcpherson,01/04/1978,Network Engineer,31-Oct-22,
3893,Lukas,Freeman,15/04/1953,IT Support,22-Mar-23,28-Jul-23
3894,Yesenia,Nielsen,02/03/1959,IT Support,29-May-23,
3895,Myah,Marsh,16/05/1943,IT Support,23-Feb-20,08-Sep-21
3896,Korbin,Gilbert,20/11/1980,IT Support,13-Aug-19,10-Jul-22
3897,Jenna,Maddox,31/03/1956,Sr. Network Engineer,25-Mar-19,13-Sep-21
3898,Anaya,Preston,11/07/1948,Sr. Network Engineer,14-Dec-18,11-Feb-23
3899,Eugene,Pena,22/06/1943,Sr. Network Engineer,07-Mar-21,31-Aug-21
3900,Abel,Baker,26/09/1995,Principal Data Architect,16-Jun-23,
3901,Deven,Merritt,05/02/1988,Network Engineer,18-Jun-21,
3902,Hadassah,Moran,02/06/1964,Network Engineer,22-May-23,16-Jun-23
3903,Hezekiah,Thompson,21/07/1993,Network Engineer,14-May-19,
3904,Quintin,Fry,03/03/1970,Network Engineer,27-Dec-20,
3905,Alayna,Hess,08/06/1958,Network Engineer,04-Aug-20,04-Feb-22
3906,Amaris,Miller,05/09/1975,IT Support,25-Aug-20,
3907,Barrett,Wilcox,11/07/1964,IT Support,24-Feb-22,
3908,Kimberly,Watson,11/07/1986,IT Support,06-Aug-19,21-Mar-21
3909,Rebecca,Park,26/05/1944,IT Support,01-Aug-21,24-Sep-21
3910,Caleb,Schneider,22/02/1997,Sr. Network Engineer,13-Jul-22,22-Jan-23
3911,Vanessa,James,29/07/1950,Sr. Network Engineer,28-May-21,
3912,Maribel,Copeland,19/05/1968,Sr. Network Engineer,06-Jul-20,18-Jan-21
3913,Henry,Zimmerman,02/06/1942,Sr. Network Engineer,14-Jan-20,08-Jun-22
3914,Nathanial,Booth,22/07/1958,Network Engineer,04-Feb-20,29-Jan-21
3915,Rhys,Barry,03/05/1991,Network Engineer,28-Aug-22,
3916,Jonas,Rowland,25/05/1964,Network Engineer,27-Jun-22,
3917,Chris,Vincent,11/04/1993,Network Engineer,19-Dec-19,31-Mar-23
3918,Myah,Waller,17/06/1960,Network Engineer,24-Sep-20,27-Mar-23
3919,Yaritza,Sherman,07/10/1944,IT Support,06-Jul-23,
3920,Haley,Weaver,04/11/1961,IT Support,11-Apr-21,19-Dec-22
3921,Alessandra,Lee,30/11/1943,IT Support,12-Feb-20,15-Jul-22
3922,Kaitlin,Hickman,04/10/1996,IT Support,25-Dec-18,
3923,Giancarlo,Juarez,16/03/1955,Sr. Network Engineer,25-Dec-21,19-Jun-23
3924,Walter,Zuniga,27/04/1993,Sr. Network Engineer,22-May-21,
3925,Anna,Jordan,15/10/1960,Sr. Network Engineer,03-May-20,14-Nov-22
3926,Jeffery,Gamble,16/12/1941,Sr. Network Engineer,27-Feb-19,
3927,Misael,Hunter,12/10/1982,Network Engineer,01-Mar-20,05-Mar-22
3928,Audrina,Yu,11/07/1956,Network Engineer,27-Jan-21,18-Oct-21
3929,Jeramiah,Foster,20/04/1977,Network Engineer,18-Jun-23,24-Jul-23
3930,Bruce,Wallace,09/04/1984,Network Engineer,24-Nov-19,
3931,Giovani,Nelson,26/06/1960,Network Engineer,24-Sep-21,
3932,Ari,Anthony,21/04/1965,IT Support,17-Aug-22,
3933,Laylah,Branch,21/08/1967,IT Support,18-Apr-23,
3934,Alanna,Mullins,03/01/1979,IT Support,15-Apr-20,13-May-22
3935,Arjun,Tyler,16/11/1993,IT Support,25-Dec-20,
3936,Donald,Favis,27/06/1998,Enterprise Architect,21-Jul-22,01-May-23
3937,Daniff,Hernandez,13/09/1944,Database Administrator,04-Nov-22,
3938,Lori,Roby,28/05/1955,Data Analyst,20-Apr-20,
3939,Thomas,Murray,04/09/1992,Data Analyst,05-Sep-19,
3940,Karthikeyan,Ait Sidi,09/08/1958,Sr. DBA,11-Aug-19,
3941,Ivan,Rogers,30/08/1985,Data Analyst,04-Nov-18,
3942,Bianca,Roehrich,04/09/1951,Principal Data Architect,04-Nov-18,22-Dec-21
3943,Jason,Salter,04/08/1971,Data Analyst ,27-Jul-19,25-Jul-21
3944,Julia,Zhou,05/07/1997,Data Analyst,21-Dec-20,
3945,Thelma,Petrowsky,23/03/1998,Data Analyst,25-Jul-22,
3946,Jayne,Horton,20/07/1957,Database Administrator,15-Jun-19,
3947,Renee,Becker,03/12/1996,Database Administrator,04-Apr-20,22-Jun-22
3948,Randall,Pearson,29/10/1943,Data Analyst,03-Feb-23,29-May-23
3949,Claudia N,Carr,17/03/1991,Sr. DBA,20-Sep-22,04-Jul-23
3950,Noelle,Johnson,29/01/1989,Database Administrator,12-Jul-23,
3951,Taisha,Goble,07/09/1961,Database Administrator,25-Apr-21,12-Feb-23
3952,Kramer,Simard,01/11/1950,Data Analyst,13-Mar-21,
3953,Mark,Griffith,22/02/1965,Data Analyst,16-Aug-21,
3954,Denisse,Hayes,11/11/1946,Database Administrator,18-Oct-21,
3955,Draven,Giles,28/10/1998,Database Administrator,16-Feb-20,16-Mar-23
3956,Aliana,Shaw,02/01/1997,Database Administrator,07-Aug-19,08-Mar-23
3957,Makaila,Nixon,02/01/1991,Database Administrator,03-Jan-22,
3958,Mohammed,Orr,18/09/1974,Database Administrator,22-Sep-20,
3959,Braylen,Mendoza,20/08/1988,Data Architect,11-Nov-22,14-Jul-23
3960,Andreas,Torres,05/04/1947,CIO,11-Aug-18,
3961,Maddison,Perez,19/06/1978,BI Director,31-Mar-23,
3962,Charlize,Wagner,18/11/1990,Sr. DBA,10-Mar-21,
3963,Micah,Pace,19/05/1998,Sr. Accountant,30-Aug-19,
3964,Marlee,Stevens,26/02/2001,Sr. Accountant,07-Jun-21,25-Jan-23
3965,Precious,Roth,01/11/1998,Software Engineering Manager,22-Apr-20,
3966,Konner,Villegas,28/04/1978,Software Engineer,19-Oct-18,04-Sep-21
3967,Anastasia,Gillespie,19/07/1955,Data Analyst,03-Dec-18,20-Jan-21
3968,Emely,Rice,14/07/1967,Data Analyst,20-Feb-21,
3969,Lewis,Nixon,18/06/1966,Database Administrator,17-Jan-21,
3970,Macy,Webster,08/11/1950,Database Administrator,04-Oct-20,27-Apr-23
3971,Ciara,Acevedo,31/10/1958,Database Administrator,29-Jan-21,
3972,Eleanor,Patton,07/06/1955,Database Administrator,26-Jul-22,
3973,Brooklyn,Tanner,22/05/1973,Database Administrator,21-Sep-18,22-Jun-23
3974,Zander,Franco,07/01/1986,Data Architect,25-Dec-18,10-Jul-19
3975,Kianna,Rhodes,25/01/1999,CIO,03-Nov-20,25-Sep-22
3976,Kinsley,Braun,17/11/1991,Sr. DBA,22-Oct-21,
3977,Gordon,Wu,19/08/1943,Sr. Accountant,27-Aug-18,
3978,Maryjane,Cross,26/04/1980,Sr. Accountant,12-Jul-20,
3979,Peyton,Phelps,30/10/1967,Software Engineering Manager,25-Jan-21,11-Jun-22
3980,Carmen,Atkins,02/12/1975,Data Analyst,11-May-20,
3981,Kiara,Fox,07/02/1960,Data Analyst,24-Jul-20,09-Apr-23
3982,Yair,Jennings,12/06/1957,Database Administrator,09-Aug-22,
3983,Kaylie,Velazquez,12/04/1964,Database Administrator,12-Jun-22,
3984,Christine,Skinner,23/07/1963,Database Administrator,10-Feb-22,08-Jun-22
3985,Zayne,Mccullough,18/01/1992,Database Administrator,13-Jan-23,19-May-23
3986,Dennis,Key,27/11/1972,Database Administrator,10-Mar-20,
3987,Aydan,Benjamin,03/05/1982,Data Architect,25-Feb-22,19-Jul-22
3988,Kenzie,Mullins,17/06/1981,Sr. DBA,21-Jul-22,21-Nov-22
3989,Asa,Pham,18/06/1952,Sr. DBA,11-Jul-22,
3990,Damarion,Schneider,18/12/1956,Sr. Accountant,02-Dec-19,26-Dec-19
3991,Talan,Rodgers,09/03/1974,Sr. Accountant,10-Apr-23,
3992,Evelin,Snow,28/12/1961,Data Analyst,08-Dec-22,07-May-23
3993,Sienna,Preston,24/05/1996,Data Analyst,22-Jun-22,
3994,Taylor,Dennis,08/02/1987,Data Analyst,22-Sep-22,
3995,Cortez,Murillo,08/12/1946,Database Administrator,15-Jul-19,01-Jun-21
3996,Leonel,Combs,29/11/1999,Database Administrator,01-Sep-21,
3997,Carmen,Frost,02/12/1946,Database Administrator,16-Jul-19,
3998,Ace,Krause,22/01/1971,Database Administrator,24-Dec-21,27-Jul-22
3999,Reuben,Davila,01/02/1943,Database Administrator,17-Apr-19,17-Aug-21
4000,Angelique,Mann,31/03/1960,Data Architect,26-Oct-19,08-Jun-21
1001,Susan,Exantus,21/09/1957,Software Engineer,29-Aug-19,
1002,Sandra,Martin,08/07/1950,Software Engineer,12-Dec-22,28-May-23
1003,Keyla,Del Bosque,23/11/1973,Software Engineer,08-Mar-23,15-Mar-23
1004,Andrew,Szabo,27/01/1957,Software Engineer,29-May-20,05-Mar-21
1005,Luke,Patronick,28/07/1970,Software Engineer,16-Sep-22,
1006,Colby,Andreola,19/02/1959,Software Engineer,15-Aug-21,20-Nov-21
1007,Edward,TRUE,18/03/2000,Software Engineer,25-Oct-20,26-Sep-21
1008,Judith,Carabbio,21/12/1981,Software Engineer,28-Aug-19,04-May-20
1009,Adell,Saada,01/03/1987,Software Engineer,13-Jun-19,12-Jan-23
1010,Kamari,Hunter,21/10/1992,Software Engineer,12-Jan-21,18-Mar-22
1011,Sarah,Malone,22/02/1948,Software Engineer,07-Feb-22,12-Feb-23
1012,Skyler,Blackwell,03/10/1978,Software Engineer,09-Nov-20,06-Jun-21
1013,Jasmin,Shah,19/11/1974,Software Engineer,13-May-20,
1014,Kole,Quinn,13/07/1953,Shared Services Manager,31-Dec-22,13-Jul-23
1015,Ansley,Jackson,04/12/1961,Shared Services Manager,03-Dec-18,
1016,Jayda,Reese,08/03/1956,Senior BI Developer,21-Feb-20,29-May-21
1017,Julien,Whitehead,05/07/1947,Senior BI Developer,07-Sep-20,15-Dec-21
1018,Alan,Haynes,24/02/1942,Senior BI Developer,19-Jun-20,08-Dec-21
1019,Kamryn,Herrera,28/11/1978,Software Engineer,14-Oct-22,28-Jul-23
1020,Kelvin,Foster,20/12/1990,Software Engineer,20-Jun-23,18-Jul-23
1021,Joe,Fletcher,25/01/1989,Software Engineer,09-Nov-20,17-Jul-23
1022,Frederick,Howe,11/06/1962,Software Engineer,19-Sep-22,
1023,Nickolas,Davila,05/04/1992,Shared Services Manager,09-Nov-18,10-Oct-21
1024,Kasey,Boyer,30/03/1987,Shared Services Manager,30-Dec-18,23-Jun-21
1025,Giovanni,Jenkins,13/11/1960,Senior BI Developer,11-May-23,15-May-23
1026,Alexis,Moss,07/11/1950,Senior BI Developer,03-Nov-22,09-Feb-23
1027,Joanna,Murphy,21/12/1962,Senior BI Developer,14-Jun-20,29-May-21
1028,Joseph,Schmidt,22/10/2000,Software Engineer,15-Oct-19,01-Jan-23
1029,Brittany,Hurley,01/06/1979,Software Engineer,28-Apr-20,
1030,Niko,Hamilton,06/07/1955,Software Engineer,29-Oct-19,
1031,Ruben,Martinez,29/10/1972,Software Engineer,28-Apr-21,
1032,Kiley,Haynes,01/07/1954,Software Engineer,19-Apr-22,26-Aug-22
1033,Blaine,Brooks,28/03/1997,Shared Services Manager,28-Mar-23,
1034,Dennis,Livingston,08/12/1977,Shared Services Manager,06-May-19,
1035,Case,Russell,16/02/1979,Senior BI Developer,13-Oct-20,
1036,Kody,Jimenez,08/08/1993,Senior BI Developer,06-Jul-21,25-Nov-21
1037,Zoe,Colon,27/07/1993,Software Engineer,24-Sep-20,02-Nov-20
1038,Courtney,Cowan,04/05/1971,Software Engineer,18-Jan-23,
1039,Nolan,Perez,17/11/1982,Software Engineer,22-Aug-19,25-Mar-22
1040,Katrina,Farrell,25/04/1972,Software Engineer,25-Jul-19,17-Dec-22
1041,Camden,Kelly,04/11/1976,Software Engineer,11-Nov-19,10-Jan-20
1042,Milo,Hood,18/08/1942,Software Engineer,16-Jul-22,
1043,Kale,Lang,16/12/1955,Shared Services Manager,19-Dec-22,10-May-23
1044,Shyanne,Stark,16/09/1956,Shared Services Manager,15-Sep-20,
1045,Elliott,Ashley,10/06/1963,Senior BI Developer,04-Oct-20,27-Feb-23
1046,Genesis,Todd,17/11/1962,Software Engineer,23-Apr-22,03-Aug-22
1047,Sincere,Jimenez,24/11/1947,Software Engineer,27-Nov-21,
1048,Stephen,Daugherty,19/07/1956,Software Engineer,29-Nov-19,
1049,Demarion,Morrow,26/09/1954,Software Engineer,30-May-19,19-Dec-20
1050,Steven,Schneider,04/07/1993,Software Engineer,23-Nov-20,
1051,Devon,Hinton,29/04/1981,Software Engineer,08-Apr-22,11-Jan-23
1052,Jacquelyn,Johns,21/06/1980,Shared Services Manager,25-Feb-21,04-Jun-21
1053,Blaine,Keith,25/07/1947,Shared Services Manager,13-Mar-19,07-Apr-21
1054,Phillip,Salazar,10/05/1993,Software Engineer,12-Feb-23,
1055,Chaz,Webb,24/11/1995,Software Engineer,08-Sep-18,
1056,Desmond,Anderson,01/09/1943,Software Engineer,18-Nov-21,
1057,Sophie,Decker,27/10/1998,Software Engineer,01-Jul-23,
1058,Lena,Bryan,13/03/1942,Software Engineer,18-Apr-22,
1059,Kelsie,Mccormick,23/05/1974,Software Engineer,29-Apr-23,
1060,Frida,Livingston,05/02/1976,Shared Services Manager,10-Oct-18,25-Dec-18
1061,Isai,Alvarado,21/05/1993,Shared Services Manager,20-Nov-22,
1062,Travis,Vasquez,03/11/1969,Software Engineer,18-May-19,14-Jan-20
1063,Jazlene,Maynard,19/04/1945,Software Engineer,22-Jun-21,
1064,Wyatt,Donovan,24/02/1987,Software Engineer,30-Mar-22,13-Apr-22
1065,Nathaly,Cooper,26/06/1995,Software Engineer,28-Aug-18,
1066,Gage,Weeks,23/04/1981,Software Engineer,27-Dec-21,05-Jan-23
1067,Gavin,Frye,07/12/1948,Software Engineer,14-Nov-20,
1068,Amber,Ross,24/12/1998,Software Engineer,01-Oct-21,
1069,Wyatt,Edwards,13/09/1975,Shared Services Manager,13-Oct-18,28-May-23
1070,Karla,Reed,04/11/1998,Shared Services Manager,15-Dec-18,28-May-22
1071,Yadira,Mcmillan,23/06/1968,Software Engineer,28-Mar-19,17-Oct-20
1072,Fernando,Mcconnell,20/01/1977,Software Engineer,27-Dec-18,
1073,Sean,Bean,24/09/1998,Software Engineer,11-May-19,
1074,Lilianna,Mccall,08/07/1983,Software Engineer,19-Feb-21,24-Feb-23
1075,Salvador,Thomas,23/04/1968,Software Engineer,05-Nov-22,16-Apr-23
1076,Jair,Silva,28/01/1943,Software Engineer,22-Mar-20,28-Sep-20
1077,Derek,Moreno,10/05/1992,Software Engineer,02-Feb-19,
1078,Litzy,Conner,19/03/1997,Software Engineer,24-Feb-20,16-Jun-21
1079,Joanna,Burnett,11/04/2000,Shared Services Manager,07-Apr-21,01-May-22
1080,Abdullah,Frederick,04/08/1988,Shared Services Manager,14-Nov-20,
1081,Armani,Porter,24/08/1965,Software Engineer,17-Jan-22,10-Aug-22
1082,Taylor,Sanders,03/03/1976,Software Engineer,02-Sep-21,27-Jun-23
1083,Iliana,Randall,09/01/1963,Software Engineer,30-Jul-23,
1084,Luke,Henderson,12/08/1989,Software Engineer,27-Jun-23,
1085,Madelyn,Lambert,10/03/1952,Software Engineer,27-Mar-22,
1086,Ava,Pace,30/07/1973,Software Engineer,12-Aug-22,20-Oct-22
1087,Delaney,Bruce,05/08/1974,Software Engineer,08-Jul-22,04-Aug-23
1088,Jair,Bullock,08/04/1991,Software Engineer,15-Aug-20,23-Jan-21
1089,Kayla,Farrell,29/04/1953,Software Engineer,27-May-23,14-Jun-23
1090,Taylor,Gamble,28/08/1965,Shared Services Manager,02-Jan-23,
1091,Carl,Desimone,26/08/1986,Production Technician I,16-Nov-18,03-Apr-21
1092,Sophia,Theamstern,27/01/1970,Production Technician I,12-Jul-22,
1093,Kara,Harrison,26/04/1979,Production Technician I,16-Dec-22,
1094,Ming,Huynh,18/03/1994,Production Technician II,08-May-23,
1095,Karen,Mancuso,28/11/1941,Production Technician II,07-Apr-23,
1096,Linda,Anderson,11/01/1973,Production Technician I,15-Feb-22,19-Oct-22
1097,Nilson,Fernandes,02/08/1999,Production Technician I,17-Jul-23,03-Aug-23
1098,Alain,Robinson,10/01/1993,Production Technician I,03-May-19,02-Jun-23
1099,Seffi,Shields,24/12/1971,Production Technician I,25-Mar-22,22-Apr-22
1100,Horia,Ndzi,10/05/1964,Production Technician I,07-Apr-20,
1101,Evelyn,Girifalco,19/03/1944,Production Technician I,10-Mar-21,
1102,Ermine,Pelletier,19/09/1953,Production Technician II,04-Aug-19,
1103,Samuel,MacLennan,02/04/1957,Production Technician I,11-Apr-21,27-May-23
1104,Sean,Bernstein,14/09/1995,Production Technician I,16-Jun-19,
